date,AccountsPayablesTDays,AccountsPayablesTRate,BLEV,CurrentRatio,DebtEquityRatio,DilutedEPS,DVRAT,EPS,EquityToAsset,GrossIncomeRatio,HBETA,HSIGMA,LFLO,MA10,MA120,MA20,MA5,MA60,MLEV,NetAssetGrowRate,NetProfitGrowRate,PB,PE,REVS10,REVS20,REVS5,ROA,ROE,VOL10,VOL120,VOL20,VOL5,VOL60,EARNMOM,FiftyTwoWeekHigh,Skewness,TVMA20,TVSTD20,VEMA26,VMACD,VR,VSTD20,KlingerOscillator,MoneyFlow20,MTM,Hurst,T_1closing_price
2019-9-30 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0667,31.7641,0.7244,0.9158,1.1427,0.0162,27.9989,1154.408,983.3659,1138.1115,1169.95,1050.8522,1.0001,0.2394,0.2426,12.5888,36.6745,1.0464,1.007,1.0009,0.264,0.3642,0.0026,0.0034,0.0027,0.0022,0.0028,8,0.9491,-0.6964,3891.9348,1638.3581,3428364.987,-272791.6548,0.9177,1500472.088,197.7763,77805756923,51,0.6604,1174.75
2019-10-8 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0658,31.7641,0.7244,0.9158,1.1551,0.0162,28.0136,1161.717,985.6601,1139.5285,1166.57,1053.8895,1.0001,0.2394,0.2426,12.776,37.2199,1.0668,1.0249,0.9857,0.264,0.3642,0.0026,0.0034,0.0027,0.0022,0.0028,8,0.9747,-0.7536,3912.9469,1631.8453,3404376.988,-200599.7828,0.8706,1495750.955,190.7598,78214903168,73.09,0.6636,1150
2019-10-9 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0685,31.7641,0.7244,0.9158,1.1502,0.0162,27.9961,1161.508,987.4322,1139.869,1161.132,1056.7353,1.0001,0.2394,0.2426,12.5539,36.5728,0.9982,1.006,0.9768,0.264,0.3642,0.0024,0.0034,0.0028,0.0023,0.0028,8,0.9443,-0.787,3950.2821,1627.0291,3417301.433,-81956.1566,0.893,1491282.621,183.9597,78967386922,-2.09,0.6405,1167.1
2019-10-10 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0677,31.7641,0.7244,0.9158,1.1525,0.0162,28.0032,1162.508,989.4598,1141.3685,1158.732,1059.61,1.0001,0.2394,0.2426,12.6435,36.834,1.0087,1.0267,0.9897,0.264,0.3642,0.0025,0.0034,0.0028,0.0026,0.0028,8,0.9566,-0.9409,3995.2649,1634.6639,3469158.364,67961.847,0.92,1497661.648,177.3758,79870619024,10,0.6449,1146.81
2019-10-11 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0689,31.7641,0.7244,0.9158,1.1546,0.0162,28.02,1164.226,991.7426,1142.8985,1158.702,1062.8283,1.0001,0.2394,0.2426,12.8581,37.4591,1.0148,1.0267,0.9999,0.264,0.3642,0.0024,0.0034,0.0028,0.0027,0.0028,8,0.9859,-0.9541,3975.1124,1640.3652,3424696.634,1389.2068,0.883,1504010.89,171.0521,79468716202,17.18,0.6595,1155
2019-10-14 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0829,31.7641,0.7244,0.9158,1.1531,0.0162,28.0246,1167.326,994.1279,1144.774,1164.702,1066.0602,1.0001,0.2394,0.2426,12.9172,37.6313,1.027,1.0328,1.0261,0.264,0.3642,0.0024,0.0033,0.0028,0.0026,0.0028,8,0.994,-0.9657,3986.6728,1633.7709,3372404.364,-57210.7146,1.0104,1501066.195,164.9701,79690904615,31,0.6433,1174.6
2019-10-15 0:00,-31.6564,-11.3721,1.0007,3.1372,0.3966,15.88,-0.0854,31.7641,0.7244,0.9158,1.1474,0.0163,28.0506,1170.026,996.5013,1148.498,1173.482,1069.978,1.0001,0.2394,0.2426,13.2566,38.6199,1.0228,1.0655,1.0376,0.264,0.3642,0.0025,0.0033,0.0028,0.0028,0.0028,8,1,-0.6967,4059.7116,1636.2761,3419150.189,75532.23,1.0361,1498888.543,159.1234,81151248486,27,0.6785,1180
2019-10-16 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0946,32.3249,0.8048,0.9141,1.149,0.0164,28.0161,1169.626,998.4338,1150.8055,1178.12,1073.3447,1,0.2323,0.2763,11.7338,35.9134,0.9966,1.0411,1.0202,0.259,0.3606,0.0027,0.0034,0.003,0.0031,0.0028,8,0.941,-0.8935,4258.8725,1733.9461,3604032.323,401084.4108,0.9752,1570141.39,153.4362,85132735239,-4,0.6441,1211
2019-10-17 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1001,32.3249,0.8048,0.9141,1.166,0.0164,28.0274,1171.259,1000.5307,1156.496,1183.786,1077.0085,1,0.2323,0.2763,11.8675,36.3225,1.014,1.1064,1.0245,0.259,0.3606,0.0028,0.0034,0.0028,0.003,0.0028,8,0.9602,-0.833,3992.5452,1349.1902,3563057.337,219947.9428,0.9697,1173456.865,147.9738,79852097432,16.33,0.6522,1170
2019-10-18 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1054,32.3249,0.8048,0.9141,1.1336,0.0161,28.0211,1171.363,1002.5068,1160.3355,1184.024,1080.8133,1,0.2323,0.2763,11.7918,36.0911,1.0009,1.0699,1.001,0.259,0.3606,0.0028,0.0034,0.0027,0.003,0.0028,8,0.9493,-1.0362,3934.3852,1351.3146,3508694.645,67496.8134,0.965,1170946.161,142.7195,78689245435,1.04,0.6085,1183.33
2019-10-21 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1071,32.3249,0.8048,0.9141,1.1327,0.0161,28.0148,1173.213,1004.4497,1163.8105,1181.724,1084.3572,1,0.2323,0.2763,11.7187,35.8673,1.0161,1.0632,0.9903,0.259,0.3606,0.0028,0.0033,0.0027,0.0029,0.0028,8,0.9388,-1.1011,3910.5218,1364.7949,3436011.116,-69345.9116,0.9741,1185977.429,133.9919,78210766027,18.5,0.5943,1175.79
2019-10-22 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1072,32.3249,0.8048,0.9141,1.1339,0.016,28.0168,1173.583,1006.2004,1167.65,1173.684,1087.9202,1,0.2323,0.2763,11.7418,35.9379,1.0032,1.0702,0.9668,0.259,0.3606,0.0027,0.0033,0.0027,0.0026,0.0028,8,0.9421,0.6975,3885.262,1391.48,3262210.177,-287480.7628,1.0845,1215118.715,130.1323,77712647154,3.7,0.5827,1168.5
2019-10-23 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1155,32.3249,0.8048,0.9141,1.1324,0.016,28.0066,1174.793,1007.8926,1168.1505,1171.466,1091.3357,1,0.2323,0.2763,11.6226,35.5729,1.0106,1.0087,0.9905,0.259,0.3606,0.0026,0.0033,0.0025,0.002,0.0028,8,0.925,0.7434,3624.5301,1045.1572,3191529.498,-293501.1026,1.2672,892900.2148,126.1317,72527970177,12.1,0.5987,1170.8
2019-10-24 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1225,32.3249,0.8048,0.9141,1.0808,0.0153,27.9991,1174.32,1009.6575,1168.414,1164.854,1094.7342,1,0.2323,0.2763,11.5359,35.3077,0.9959,1.0046,0.9721,0.259,0.3606,0.0024,0.0033,0.0025,0.0019,0.0028,8,0.9126,0.8486,3635.7891,1036.9891,3149034.276,-239979.8946,1.0684,887075.8732,122.0738,72749639273,-4.73,0.6027,1158.91
2019-10-25 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1328,32.3249,0.8048,0.9141,1.0913,0.0147,28.0173,1173.995,1011.6587,1169.1105,1163.966,1098.2067,1,0.2323,0.2763,11.7473,35.9548,0.9972,1.012,0.9962,0.259,0.3606,0.0024,0.0033,0.0024,0.0019,0.0028,8,0.9409,0.7539,3569.2787,1031.6757,3108353.588,-193239.5736,1.1439,880611.1808,118.0506,71425530012,-3.25,0.6148,1150.27
2019-10-28 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0981,32.3249,0.8048,0.9141,1.0834,0.0147,28.0232,1173.824,1013.4963,1170.575,1165.924,1101.761,1,0.2323,0.2763,11.8169,36.1678,0.9986,1.0255,1.0084,0.259,0.3606,0.0024,0.0033,0.0024,0.0019,0.0028,8,0.9512,0.6913,3529.9539,1052.0108,3044668.063,-195293.2442,1.2979,899090.8916,114.0893,70627092623,-1.71,0.6081,1171.35
2019-10-29 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0987,32.3249,0.8048,0.9141,1.0796,0.0147,28.0356,1172.024,1015.4397,1171.025,1170.364,1105.3708,1,0.2323,0.2763,11.9644,36.6193,0.9851,1.0076,1.019,0.259,0.3606,0.0023,0.0033,0.0024,0.002,0.0028,8,0.9732,0.6677,3482.6757,1038.6453,3025090.503,-114672.982,1.1733,888939.9912,110.2134,69679744676,-18,0.6482,1178.29
2019-10-30 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0965,32.3249,0.8048,0.9141,1.0593,0.0146,28.0278,1173.404,1017.8649,1171.515,1175.342,1108.7853,1,0.2323,0.2763,11.8722,36.3369,1.0118,1.0083,1.0215,0.259,0.3606,0.002,0.0032,0.0024,0.002,0.0028,8,0.9594,0.5613,3466.8865,1051.3746,2958452.318,-137659.9438,1.1848,900474.3438,106.4049,69367070314,13.8,0.6498,1193
2019-10-31 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1005,32.3249,0.8048,0.9141,1.054,0.0145,28.0246,1173.072,1020.3899,1172.1655,1181.29,1112.2422,1,0.2323,0.2763,11.8342,36.2206,0.9972,1.0111,1.0259,0.259,0.3606,0.002,0.0031,0.0024,0.002,0.0028,8,0.9538,0.4238,3467.8069,1050.9989,2931228.22,-81071.153,0.9928,900842.5928,102.7114,69385736664,-3.32,0.6302,1183.8
2019-11-1 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1049,32.3249,0.8048,0.9141,1.0446,0.0145,28.0289,1173.993,1023.0024,1172.678,1184.02,1116.0038,1,0.2323,0.2763,11.8842,36.3738,1.0078,1.0087,1.0117,0.259,0.3606,0.0019,0.0031,0.0024,0.0019,0.0027,8,0.9612,0.326,3469.1011,1049.9824,2883077.685,-76328.2588,1.1543,900900.975,99.1041,69413449676,9.21,0.6202,1180.01
2019-11-4 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1152,32.3249,0.8048,0.9141,1.0466,0.0145,28.0411,1177.102,1025.9467,1175.1575,1188.28,1120.0895,1,0.2323,0.2763,12.0305,36.8216,1.0266,1.0431,1.0181,0.259,0.3606,0.0019,0.0031,0.0023,0.002,0.0027,8,0.983,0.2501,3451.2648,1051.279,2867575.486,-14513.5282,1.1251,902705.1722,95.6241,69055886163,31.09,0.6211,1185
2019-11-5 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.115,32.3249,0.8048,0.9141,1.0456,0.0145,28.0406,1179.922,1028.4893,1176.7525,1189.48,1124.3657,1,0.2323,0.2763,12.0246,36.8035,1.0241,1.0273,1.005,0.259,0.3606,0.0019,0.003,0.0023,0.0019,0.0027,8,0.9821,0.0774,3403.0901,1064.5965,2820012.265,-27466.748,1.1312,915762.0805,92.2365,68102458110,28.2,0.607,1199.59
2019-11-6 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1137,32.3249,0.8048,0.9141,1.045,0.0145,28.0356,1183.331,1031.1061,1179.062,1191.32,1128.4773,1,0.2323,0.2763,11.9644,36.6193,1.0294,1.0403,1.0078,0.259,0.3606,0.0019,0.003,0.0022,0.0019,0.0027,8,0.9732,0.0958,3315.9262,1075.3893,2757326.246,-61447.6958,1.1538,923404.4465,88.9494,66348298299,34.09,0.6147,1199
2019-11-7 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1133,32.3249,0.8048,0.9141,1.0535,0.0143,28.0426,1188.441,1033.8373,1181.3805,1195.592,1132.7502,1,0.2323,0.2763,12.0484,36.8763,1.0444,1.0401,1.0181,0.259,0.3606,0.0018,0.003,0.0022,0.0017,0.0027,8,0.9856,0.0156,3178.3084,1066.9689,2672841.931,-120119.624,1.1328,907558.1208,85.7879,63586416650,51.1,0.6143,1193
2019-11-8 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1124,32.3249,0.8048,0.9141,1.0488,0.0143,28.0456,1191.806,1036.2667,1182.9005,1199.592,1136.6388,1,0.2323,0.2763,12.0848,36.9877,1.0287,1.0259,1.0169,0.259,0.3606,0.0018,0.0029,0.0021,0.0018,0.0026,8,0.991,-0.1085,3159.3371,1067.2492,2656424.825,-38854.9816,1.34,908135.104,82.7496,63197166044,33.65,0.6218,1201.37
2019-11-11 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1075,32.3249,0.8048,0.9141,1.04,0.0143,28.0406,1193.877,1038.6222,1183.8505,1199.474,1140.5883,1,0.2323,0.2763,12.0246,36.8035,1.0176,1.0161,0.9995,0.259,0.3606,0.0018,0.0029,0.0021,0.0016,0.0026,8,0.9821,-0.239,3102.972,1093.9036,2588115.283,-72064.1918,1.1616,931921.3206,79.8007,62071509964,20.71,0.6174,1205
2019-11-12 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1076,32.3249,0.8048,0.9141,1.0422,0.0142,28.0428,1194.737,1041.1892,1183.3805,1199.994,1143.6378,1,0.2323,0.2763,12.0507,36.8833,1.0072,0.9922,1.0022,0.259,0.3606,0.0017,0.0029,0.002,0.0016,0.0025,8,0.986,-0.3993,2977.7894,1030.0451,2538258.965,-60530.586,1.3877,885069.0046,76.9665,59566464291,8.6,0.619,1199
2019-11-13 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.112,32.3249,0.8048,0.9141,1.0419,0.0143,28.0612,1198.757,1044.1222,1186.0805,1206.194,1147.072,1,0.2323,0.2763,12.2753,37.5709,1.034,1.0462,1.026,0.259,0.3606,0.0018,0.0029,0.0019,0.0017,0.0025,8,1,-0.0424,2825.5241,505.8241,2587106.746,119214.0102,1.3535,425885.5705,74.2474,56523516103,40.2,0.6033,1201.6
2019-11-14 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1114,32.3249,0.8048,0.9141,1.0419,0.0143,28.0661,1203.756,1047.0227,1188.414,1211.92,1150.1832,1,0.2323,0.2763,12.3355,37.7551,1.0424,1.0394,1.0238,0.259,0.3606,0.0018,0.0029,0.0019,0.0019,0.0025,8,1,0.1915,2791.5369,474.4567,2569699.727,123057.0376,1.3342,395899.5228,71.6292,55825792682,49.99,0.6046,1224
2019-11-15 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1125,32.3249,0.8048,0.9141,1.0472,0.0143,28.062,1207.746,1049.9382,1190.8695,1215.9,1153.1832,1,0.2323,0.2763,12.2844,37.5985,1.0337,1.0418,1.0165,0.259,0.3606,0.0017,0.0029,0.0018,0.0017,0.0025,8,0.9926,0.0744,2724.9696,487.4114,2500393.97,32446.581,1.1622,409566.2732,69.082,54493854445,39.9,0.5838,1230
2019-11-18 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.11,32.3249,0.8048,0.9141,1.0458,0.0143,28.0639,1210.515,1053.0952,1193.8085,1221.556,1156.0612,1,0.2323,0.2763,12.3082,37.6716,1.0231,1.0503,1.0236,0.259,0.3606,0.0017,0.0029,0.0018,0.0017,0.0025,8,0.9961,-0.0603,2687.4457,497.5509,2448791.898,616.7278,1.085,419266.2058,66.6094,53745579323,27.69,0.587,1224.9
2019-11-19 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1098,32.3249,0.8048,0.9141,1.044,0.0143,28.068,1213.847,1056.1505,1196.8845,1227.7,1159.0018,1,0.2323,0.2763,12.3588,37.8263,1.0278,1.0525,1.0256,0.259,0.3606,0.0016,0.0028,0.0018,0.0017,0.0025,8,1,-0.172,2701.4416,488.8194,2420168.424,18645.2812,1.4608,414959.5172,64.2379,54025265836,33.32,0.5911,1227.28
2019-11-20 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1099,32.3249,0.8048,0.9141,1.0452,0.0143,28.0692,1217.922,1059.2137,1200.6265,1229.65,1161.731,1,0.2323,0.2763,12.3731,37.8702,1.0342,1.0646,1.008,0.259,0.3606,0.0016,0.0028,0.0018,0.0015,0.0024,8,1,-0.2125,2661.4434,521.855,2354085.8,-34269.473,1.3933,445686.0185,61.9563,53223215709,40.75,0.5791,1232.32
2019-11-21 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1116,32.3249,0.8048,0.9141,1.0445,0.0143,28.0672,1220.915,1062.1825,1204.678,1229.91,1164.486,1,0.2323,0.2763,12.3485,37.795,1.0249,1.0704,1.0011,0.259,0.3606,0.0016,0.0028,0.0017,0.0014,0.0024,8,0.9965,0.1175,2627.995,518.7393,2321837.889,-10734.433,1.4519,440275.6632,59.7384,52559662559,29.93,0.5724,1233.75
2019-11-22 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1097,32.3249,0.8048,0.9141,1.0504,0.0143,28.0364,1219.815,1064.6442,1205.8105,1223.73,1165.986,1,0.2323,0.2763,11.9745,36.65,0.9909,1.0193,0.9748,0.259,0.3606,0.0018,0.0028,0.0018,0.0019,0.0025,8,0.9424,0.2514,2761.0808,855.5811,2498400.119,365323.2052,1.3192,712258.9474,57.5707,55196941456,-11,0.5759,1231.3
2019-11-25 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1074,32.3249,0.8048,0.9141,1.0478,0.0144,28.0264,1218.121,1067.0606,1205.999,1214.686,1166.852,1,0.2323,0.2763,11.8547,36.2835,0.9859,1.0032,0.9632,0.259,0.3606,0.002,0.0028,0.0019,0.0022,0.0024,8,0.9251,0.2953,2854.7916,940.5669,2596901.962,474140.5326,1.0668,790583.9159,55.4668,57082970398,-16.94,0.5669,1194
2019-11-26 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1074,32.3249,0.8048,0.9141,1.048,0.0144,28.0289,1216.461,1069.6272,1205.599,1205.222,1168.2195,1,0.2323,0.2763,11.8842,36.3738,0.9862,0.9933,0.9616,0.259,0.3606,0.0021,0.0028,0.0019,0.0025,0.0024,8,0.9285,0.2888,2928.787,1032.3518,2702610.039,545629.4484,1.3227,869526.5617,53.4778,58557605451,-16.6,0.5958,1182.06
2019-11-27 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1075,32.3249,0.8048,0.9141,1.0451,0.0144,28.033,1213.056,1072.2185,1205.9065,1196.462,1169.5687,1,0.2323,0.2763,11.9338,36.5257,0.9722,1.0052,0.9645,0.259,0.3606,0.002,0.0028,0.0019,0.0026,0.0024,8,0.9358,0.307,2921.1528,1036.1186,2649444.925,303482.618,1.5622,872698.6057,51.5742,58403411753,-34.05,0.584,1185
2019-11-28 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0996,32.3249,0.8048,0.9141,1.0222,0.0142,28.0211,1207.636,1074.8292,1205.696,1185.362,1170.8302,1,0.2323,0.2763,11.7919,36.0914,0.9559,0.9964,0.9549,0.259,0.3606,0.0021,0.0028,0.0019,0.0028,0.0024,8,0.915,0.245,2937.9749,1041.3612,2666856.338,251838.6988,1.2849,878087.1077,49.7184,58739837832,-54.2,0.5835,1189.95
2019-11-29 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1031,32.3249,0.8048,0.9141,1.0309,0.0144,27.9804,1198.046,1077.0801,1202.896,1172.362,1171.0952,1,0.2323,0.2763,11.3226,34.6549,0.9217,0.9527,0.9456,0.259,0.3606,0.0026,0.0028,0.0022,0.0033,0.0024,8,0.8464,-1.1104,3270.0093,1766.74,3079661.943,890425.462,0.9058,1564221.324,47.8827,65399500924,-95.9,0.6239,1175.8
2019-12-2 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1015,32.3249,0.8048,0.9141,1.0338,0.0144,27.984,1188.618,1079.4422,1199.5665,1162.55,1170.9452,1,0.2323,0.2763,11.3627,34.7776,0.9232,0.9445,0.9585,0.259,0.3606,0.0027,0.0028,0.0022,0.0032,0.0024,8,0.8522,-1.0646,3283.5319,1767.2855,3079571.503,583850.2258,0.9146,1565967.335,46.114,65672099151,-94.28,0.6008,1129
2019-12-3 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.098,32.3249,0.8048,0.9141,1.0277,0.0144,27.9707,1177.186,1081.6058,1195.5165,1149.15,1170.5992,1,0.2323,0.2763,11.2123,34.3172,0.9072,0.9324,0.9435,0.259,0.3606,0.0028,0.0028,0.0022,0.003,0.0024,8,0.8302,-1.0159,3303.4869,1762.2107,3053980.502,314418.325,0.8985,1560987.359,44.4125,66074649531,-114.32,0.624,1133
2019-12-4 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0924,32.3249,0.8048,0.9141,1.0271,0.0144,27.9745,1166.044,1083.4786,1191.983,1135.626,1170.3047,1,0.2323,0.2763,11.2557,34.4501,0.9097,0.9408,0.9432,0.259,0.3606,0.0029,0.0027,0.0023,0.0033,0.0024,8,0.8366,-0.8467,3384.4122,1753.843,3089115.873,226995.451,1.0822,1557251.559,42.8138,67696533885,-111.42,0.618,1118
2019-12-5 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0904,32.3249,0.8048,0.9141,1.0243,0.0144,27.9812,1155.894,1085.4481,1188.4045,1126.426,1170.3845,1,0.2323,0.2763,11.3306,34.6794,0.9176,0.9404,0.9609,0.259,0.3606,0.003,0.0027,0.0023,0.0032,0.0024,8,0.8475,-0.6237,3407.8772,1736.4584,3018357.586,-21630.502,1.0775,1539699.278,41.266,68164600182,-101.5,0.62,1122.33
2019-12-6 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.0988,32.3249,0.8048,0.9141,1.0283,0.0145,28.0161,1153.494,1087.7254,1186.6545,1134.626,1170.8178,1,0.2323,0.2763,11.7338,35.9134,0.9799,0.971,1.0363,0.259,0.3606,0.0029,0.0027,0.0024,0.0025,0.0024,8,0.9065,-0.4902,3487.9527,1751.7771,3087414.505,51646.7624,1.1176,1553806.359,39.8068,69774729797,-24,0.6263,1129.8
2019-12-9 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1054,32.3249,0.8048,0.9141,1.0283,0.0145,28.0064,1151.158,1089.8839,1184.6395,1139.766,1171.088,1,0.2323,0.2763,11.6204,35.5665,0.9802,0.9664,1.0227,0.259,0.3606,0.0028,0.0027,0.0024,0.0023,0.0024,8,0.8899,-0.3347,3511.0263,1735.2459,3020377.283,-134839.9732,1.1191,1538324.24,38.4112,70233834926,-23.36,0.6088,1170
2019-12-10 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1055,32.3249,0.8048,0.9141,1.0271,0.0145,28.0113,1149.098,1092.1014,1182.7795,1149.046,1171.5527,1,0.2323,0.2763,11.6776,35.7415,0.9826,0.969,1.0415,0.259,0.3606,0.0026,0.0027,0.0024,0.0021,0.0024,8,0.8983,-0.1947,3483.3338,1759.7817,2908398.077,-334366.7204,1.2436,1555776.622,37.0501,69680006471,-20.6,0.586,1158.7
2019-12-11 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.101,32.3249,0.8048,0.9141,1.0281,0.0145,28.0067,1146.001,1094.2295,1179.5285,1156.376,1172.1382,1,0.2323,0.2763,11.6233,35.5751,0.974,0.9469,1.0327,0.259,0.3606,0.0025,0.0027,0.0023,0.0018,0.0024,8,0.8903,-0.0127,3373.2998,1801.2835,2800872.219,-451469.3112,1.1341,1590330.351,35.7452,67479998789,-30.97,0.5806,1164.4
2019-12-12 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1029,32.3249,0.8048,0.9141,1.0294,0.0146,27.9875,1142.121,1096.051,1174.8785,1157.816,1173.2628,1,0.2323,0.2763,11.4028,34.9004,0.967,0.9244,1.0064,0.259,0.3606,0.0025,0.0027,0.0023,0.0019,0.0023,8,0.8581,0.1867,3396.5148,1797.8295,2811245.833,-313697.5362,0.9652,1585545.955,34.4649,67944858937,-38.8,0.5253,1158.98
2019-12-13 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1019,32.3249,0.8048,0.9141,1.0327,0.0145,28.0101,1145.521,1097.7363,1171.7835,1156.416,1174.3295,1,0.2323,0.2763,11.6636,35.6985,1.0301,0.9495,0.994,0.259,0.3606,0.0021,0.0027,0.0024,0.0018,0.0023,8,0.8962,0.3502,3470.028,1767.6851,2825231.993,-204559.714,1.1089,1557018.854,33.2519,69414841443,34,0.5579,1137
2019-12-16 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1067,32.3249,0.8048,0.9141,1.0285,0.0146,27.9971,1147.013,1099.2852,1167.8155,1154.26,1175.1448,1,0.2323,0.2763,11.5123,35.2356,1.0132,0.9353,0.9907,0.259,0.3606,0.0021,0.0026,0.0024,0.0019,0.0023,8,0.8741,0.5495,3537.5074,1742.4131,2845114.216,-114228.2896,0.9589,1532485.839,32.0591,70761903148,14.92,0.5233,1163
2019-12-17 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1072,32.3249,0.8048,0.9141,1.0261,0.0146,28.0161,1152.211,1100.9292,1164.6985,1155.376,1176.411,1,0.2323,0.2763,11.7336,35.9127,1.0465,0.9494,1.0048,0.259,0.3606,0.0022,0.0026,0.0025,0.0024,0.0023,8,0.9064,0.603,3657.2542,1752.6694,2950046.2,96981.1336,0.9887,1537603.64,30.9385,73171986442,51.98,0.5457,1147.92
2019-12-18 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1068,32.3249,0.8048,0.9141,1.0253,0.0146,28.0144,1156.778,1102.5906,1161.411,1157.18,1176.7293,1,0.2323,0.2763,11.7137,35.852,1.0407,0.9467,1.0078,0.259,0.3606,0.0021,0.0026,0.0025,0.0024,0.0023,8,0.9035,0.461,3677.8045,1733.0955,2877006.407,-69689.4298,0.8745,1516356.003,29.8634,73582772854,45.67,0.5406,1169.98
2019-12-19 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1094,32.3249,0.8048,0.9141,1.0263,0.0146,28.0053,1159.538,1104.1892,1157.716,1161.26,1176.936,1,0.2323,0.2763,11.6074,35.5266,1.0244,0.94,1.0179,0.259,0.3606,0.0021,0.0026,0.0025,0.0023,0.0023,8,0.888,-0.2404,3673.1205,1736.9774,2808726.673,-172166.3428,0.8671,1514791.133,28.8058,73487199739,27.6,0.5339,1168
2019-12-20 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1096,32.3249,0.8048,0.9141,1.0276,0.0146,27.9957,1157.168,1105.56,1155.331,1157.92,1176.7507,1,0.2323,0.2763,11.4961,35.1859,0.9797,0.9601,0.9856,0.259,0.3606,0.002,0.0026,0.0024,0.0022,0.0022,8,0.8717,-0.2146,3524.4188,1682.7968,2775219.809,-176321.5758,0.7715,1480377.03,27.7694,70537964222,-23.7,0.5538,1157.4
2019-12-23 0:00,-26.774,-13.4459,1.0004,4.4177,0.2533,24.24,-0.1176,32.3249,0.8048,0.9141,1.0216,0.0146,27.9983,1156.228,1106.9375,1153.693,1158.196,1176.7557,1,0.2323,0.2763,11.5262,35.278,0.9919,0.9723,1.0012,0.259,0.3606,0.002,0.0026,0.0024,0.0021,0.0022,8,0.8756,-0.1083,3447.5767,1670.0415,2761641.897,-139369.9508,0.7847,1472195.405,26.7575,68989161089,-9.4,0.5842,1146.3
